# salmonsen/2/2/Articles.lst
#
index|Titel og indhold|0001 0003
|Barðastrandasýsla, Distrikt i det nordvestlige Island|0701
|Bardehvaler (Mystacoceti)|0701-0702
|Bardeleben, Heinrich Adolf, tysk Kirurg (1819-95)|0702
|Bardenfleth, uradelig Slægt|0702
|Bardenfleth, Carl Emil, dansk Embedsmand og Politiker, (1807-1857)|0702-0703
|Bardenfleth, Frederik Carl Christian, dansk Søofficer, (1846- )|0703
|Bardenfleth, Frederik Løvenørn, dansk Officer, (1781-1852)|0703-0704
|Bardenfleth, Vilhelm, dansk Embedsmand, (1850- )|0704
|Bardenfleths Grund, Lille Bælt|0704
|Barder, Navn paa Digtere og Sangere hos den keltiske Folkestamme|0704-0705
|Barder (zool.), se Bardehvaler.|0705
|Bardera, se Berdera.|0705
|Bardesanes, syr. Gnostiker, ( -c. 223)|0705
|Bardi, Giovanni, Greve af Vernio, bekendt firenzisk Kunstmæcen fra den anden Halvdel af|0705
|16. Aarh.|0705
|bardiglio|0705
|Bardis, Berdis, By i Nedreægypten|0705
|Bardo (itl.), se Bard.|0705
|Bardo, se Tunis.|0705
|Bardon, se d'André Bardon.|0705
|Bardoner, se Barduner.|0705
|Bardonnechia, fr. Bardonnéche, By i Norditalien|0705
|Bardoux, Agénor, fr. Statsmand, (1829-1897)|0705-0706
|Bardowiek, Flække i den preussiske Prov. Hannover|0706
|Bardsey, en lille Ø, der hører til Carnarvonshire|0706
|Bardu, norsk Herred|0706
|Barduner (Bardoner)|0706
|Bardwan, Division og Distrikt i den indobritiske Prov. Bengalen|0706
|Barea, en lille Folkestamme i det nordlige Abessinien|0706
|Barège, lette, gennemsigtige Tøjer|0706
|Barèges ell. Baréges-les-Bains, berømt Badested i Frankrig,|0706-0707
|Bareilly , d. s. s. Bareli.|0707
|Barein-Øerne, d. s. s. Bahrein.|0707
|Barela (nygr.), se Baril.|0707
|Bareli, et Distrikt i den britisk-indiske forenede Prov. Agra og Audh|0707
|Barents, Willem, holl. Søfarer i Slutn. af 16. Aarh.|0707
|Barents Hav, den Del af det nordlige Ishav|0707
|Barère, Bertrand, fr. Revolutionsmand, (1755-1841)|0707
|Baret|0707-0708
|Baretta-Worms, se Worms.|0708
|Baretti, Eraldo, ital. Dramatiker, (1846-1895)|0708
|Baretti, Giuseppe Marcantonio, ital. Kritiker (1719-89)|0708
|Barferush, d. s. s. Barfurush.|0708
|Barfleur, Havnestad med Søbade i det fr. Dept La Manche|0708
|Barfod, Niels Larsen, dansk Søofficer, (1650-1730)|0708-0709
|Barfod, Povl Frederik, hist. Forf. og Politiker, (1811-1896)|0709
|Barfodmunke, se Barfødder.|0709
|Barfoed, Christen Thomsen, dansk Kemiker, (1815-1889)|0709
|Barfred, gl. Fordanskning af Bergfrit, Beffroi, Fæstningstaarn|0709
|Barfrusch, se Barfurush.|0709
|Barfrø, se Barfred.|0709
|Barfurush (Barferush, Barfrush, Balfrosh), By i den pers. Prov. Masenderan|0709
|Barfødder|0709
|Barga, By i Mellemitalien|0709-0710
|Bargasch, Sejid B. ibn Sejid Said, Sultan af Sansibar, (1837-1888)|0710
|Barge, By i det nordvestlige Italien|0710
|Bargello (ital.), se Firenze.|0710
|Bargiel, Woldemar, tysk Komponist (1828-97)|0710
|Bargteheide, Landsby i Holsten|0710
|Bargusin , lille Flod i Østsibirien|0710
|Bargusinsk, se Bargusin.|0710
|Barham, Richard Harris, eng. Forf. (1788-1845)|0710
|Barhampur (Berhampur, Bahrampur).|0710
|1) Hovedstad i Distriktet Murshidabad i den indobritiske Prov. Bengalen|0710
|2) B., Hovedstad i Distriktet Gandsham i det britisk-indiske Præsidentskab Madras|0710
|Barhampur, se Burhanpur.|0710
|Bar-Hebræus, d. e. Hebræersønnen: Biskop Gregorius Abulfaradsh (1226-1286)|0710-0711
|Bari, Negerstamme i anglo-ægyptisk Sudan|0711
|Bari, se B. delle Puglie.|0711
|Baria, en Træsort|0711
|Baribal, se Bjørne.|0711
|Baric, Jules Jean Antoine, fr. Tegner, (1830-1905)|0711
|Bari delle Puglie, Terra di Bari, Prov. i det sydlige Italien|0711
|Baril (fr.) (Barela, Barila, Barile, Ba-rilla, Barril, -Barrila, Barrilé), Maal for flydende og enkelte tørre Varer|0711
|Barile (ital.), se Baril.|0711
|Barile, l) Antonio da Neridi, ital. Træskærer og Intarsiator (1453-1516). 2) Giovanni, (-c. 1529)|0711-0712
|Barilla, se Baril.|0712
|Barilla de cobre|0712
|Barillakobber|0712
|Barinas, se Varinas.|0712
|Barine, Arvède, Pseudonym for Fru Charles Vincens, fr. Forfatterinde, (1840-1908)|0712
|Baring, en opr. tysk Familie, der i London grundlagde et af Verdens største Handelshuse|0712
|Baring, Evelyn, se Cromer.|0712
|Baring-Gould, Sabine, eng. Gejstlig og Forf., (1834- )|0712
|Baring Land, se Banks Land.|0712
|Baringo, Sø i Britisk Østafrika|0712
|Barisanus, Billedhugger og Bronzestøber fra Trani i Syditalien|0712
|bariske Vindlov|0712
|Barissal, Barisal, By i Indien,|0713
|Barium, se Baryum.|0713
|Barjatinskij, Alexander Ivanovitsch, Fyrste, russ. Feltmarskal, (1815-1879)|0713
|Barjols, By i det fr. Dept Var|0713
|Bark (bot.)|0713-0714
|Bark (Barkskib)|0714
|Barka, Oldtidsby i det nuv. Landskab B., det gl. Kyrenaika|0714
|Barka (Barca), Landskab i Nordafrika|0714
|Barka, Baraka, periodisk Flod i det nordlige Abessiniens Højland|0714
|Barkarole (ital., *c: Gondoliera, Baadsang, Gondolsang)|0715
|Barkasse|0715
|Barkbiller|0715-0716
|Barkbrand, se Barkslag.|0716
|Barkdyret ell. Steller's Søko (Rhytina stelleri)|0716
|Barkebrød|0716
|barkede Sejl|0716
|Barken, Norra og Södra B., to smaa sammenhængende Søer i den sydlige Del af Dalarne|0716
|Barker, Robert, eng. Maler, Panoramamaleriets Opfinder (1739-1806)|0716
|Barker, Thomas Jones, eng. Maler, (1815-1882)|0716-0717
|Barkerole, lille Fartøj uden Mast|0717
|Barkeviktt, se Amfibolgruppen.|0717
|Barkholter|0717
|Barkholtsrang|0717
|Barking, By i det eng. Grevskab Essex|0717
|barkkantet|0717
|Barklus, se Bladlus.|0717
|Barkly, se Albert (Flod).|0717
|Barkly East, By i Kaplandet|0717
|Barklyit, en Slags mørkfarvet Rubin|0717
|Bar-Kokba, Anfører i Jødernes Opstand mod Hadrian|0717
|Bar-Konføderationen|0717
|Barkporer (bot.), ogsaa kaldet Lenticeller|0717
|Barkslag ell. Barkbrand, Sygdom hos Træer|0717
|Barksvampe (Thelephoraceæ)|0717-0718
|Barktorn (bot.)|0718
|Barlaam, gr. Munk af den hellige Basilios' Orden|0718
|Barlaam og Josafat [-Lam-] er Navnet paa en romanagtig Legende|0718
|Bar-le-Duc ell. B.-sur-l'Ornain, Hovedstad i Dept Meuse|0718
|Barletta, By i Syditalien|0718-0719
|Barletta, en rød ital. Vin fra Apulien|0719
|Barletta, Gabriel, Dominikanermunk i Neapel i 15, Aarh.|0719
|Barley-corn [r'ba.9£i-rkå.an], (eng.), ordret|0719
|Bygkorn, Betegnelse for et Længdemaal|0719
|Barlind, se Taxus.|0719
|Barlow, Joel, nordamer. Digter og Diplomat (1755-1812)|0719
|Barlow, Peter, eng. Matematiker og Fysiker, (1776-1862)|0719
|Barlows Hjul|0719
|Barlow's Sygdom|0719
|Barm|0719
|Barm (Søv.)|0719
|Barmahlíð, Fjeldside Ø. f. Reykhólar|0719
|Barmakider (Barmekider), pers. Slægt,|0719-0720
|Barmbeck, tidligere Forstad til Hamburg|0720
|Barmekider, se Barmakider.|0720
|Barmen, By i Preussen|0720
|Barmenit|0720
|Barmhjertige Brødre (Fratres misericordiæ Beati Johannis de Deo)|0720
|Barmhjertige Søstre (Filles, sæurs de la charité ell. de la miséricorde, efter deres Klædedragt ogsaa kaldte sæurs grises|0720
|Barmstedt, meget gl Flække i Holsten|0720
|Barn (fysiol.), se Alder.|0720
|Barn (jur.), se Børn.|0720
|Barnabas, Josef, af Apostlene kaldet B. *c: Profet|0720
|Barnabitter, Munkeorden|0720
|Barnaby, Sir Nathaniel, eng. Skibsbygningsingeniør, (1829- )|0720-0721
|Barnard, Edward Emerson, amer. Astronom, (1857- )|0721
|Barnard, Henry, amer. Skolemand, (1811-1900)|0721
|Barnard-Castle, By i det nordøstlige England|0721
|Barnardo, Thomas John, eng. Filantrop, (1845-1905)|0721
|Barnato, Barnett Isaacs, sydafrikansk Grubespekulant (1852-97)|0721
|Barnaul, By i Distriktet af samme Navn i det sibiriske Guv. Tomsk|0721-0722
|Barnave, Antoine Pierre Joseph Marie, fr. Revolutionsmand (1761-93)|0722
|Barnay, Ludwig, tysk Skuespiller og Teaterdirektør, (1842- )|0722
|Barnealder, se Alder.|0722
|Barnebeg (Meconium), det mørktfarvede Tarmindhold hos det menneskelige Foster|0722
|Barnedaab, se Daab.|0722
|Barnefader, se Børn.|0722
|Barnefødsel i Dølgsmaal|0722
|Barnekow, vendisk uradelig Slægt|0722-0723
|Barnekow, Christian, dansk Adelsmand, (1556-1612)|0723
|Barnekow, Christian, dansk Komponist, (1837-1913)|0723
|Barnemad|0723
|Barnemord|0723-0724
|Barner, en fra Mecklenburg stammende uradelig Slægt|0724
|Barnerov|0724
|Barnes, Robert, eng. Teolog paa Reformationstiden|0724
|Barnes , William, eng. Dialektdigter og Filolog (1801-86)|0724
|Barneske|0724
|Barnesprog, se Børnesprog.|0724
|Barnesville, By i U. S. A.|0724
|Barnet, By i det eng. Grevskab Hertford|0724-0725
|Barnett, John, eng. Komponist (1802-90)|0725
|Barnett, Samuel Augustus, eng. Præst og Filantrop (1844- )|0725
|Barneveld, Landsby i Landskabet Veluwe i den nederlandske Prov. Geldern|0725
|Barneveld , se Oldenbarneveld.|0725
|Barnhardtit, en Slags forandret Kobberkis.|0725
|Barni, Jules Romain, fr. Filosof (1818-78)|0725
|Barnim, gammelt Navn paa et Landskab i Mark Brandenburg|0725
|Barnim, se Elszler, Th.|0725
|Barnsley, By i det eng. Grevskab York|0725
|Barnsnød. At være i B. d. s. s. at føde.|0725
|Barnstable, By i U. S. A.|0725
|Barnstaple, By i det eng. Shire Devon|0725
|Barnum , Phineas Taylor, amer. Reklamemager (1810-91)|0725
|Barnus, se Bora.|0725
|Barnæser, se Flagermus.|0725
|Baro-|0725
|Barocci (Baroccio), Federigo, ital. Maler (1528-1612)|0725
|Baroche, Pierre Jules, fr. Statsmand, (1802-1870)|0726
|Baroco|0726
|Baroda, britisk Vasalstat under Præsidentskabet Bombay|0726
|Barodet, Désiré, fr. Politiker, (1823-1906)|0726
|Barograf, se Barometer.|0726
|Barogram|0726
|Baroja, Pio, sp. Romanforf., (1872 -)|0726
|Barok (barócco)|0726-0727
|Barolo, en god, holdbar Rødvin fra Piemont.|0727
|Barometer (gr. Tyngdemaaler)|0727-0729
|Barometermaksinuim, i Meteorologien|0729
|Barometerminimum, i Meteorologien|0729
|Barometerstand er den Skalaværdi,|0729
|Barometri (gr.), Læren om Barometret|0729
|Barometrograf, se Barometer.|0729
|Barometz er de paa Rodstokkene af forskellige Bregner siddende Haar|0729
|Baron|0730
|Baron, Ernst Gottlieb, Lutspiller, (1696-1760)|0730
|Baron, Henri Charles Antoine, fr. Genremaler, (1816-1885)|0730
|Baron, Michel, egentlig Boyron, fr. Skuespiller og Dramatiker, (1653-1729)|0730
|Baronesse (fr. baronne}, en Barons Hustru og Døtre.|0730
|Baronét, en arvelig Ridderklasse|0730
|Baroni (Baronat)|0730
|baronisere, gøre til Baron.|0730
|Baronius, Cæsar, romersk-katolsk Kirkehistoriker, (1538-1607)|0730-0731
|Baronstang kaldes den forreste Stang paa Harpen|0731
|Baroskop|0731
|Barosma W., Slægt af Rutaceerne|0731
|Barosz de Betusz, Gabriel, ung. Statsmand, (1848-1892)|0731
|Baroter-Bjergene, se Karpatherne.|0731
|Barotermohygrograf, se Barometer.|0731
|Barotermometer, et Termometer, der benyttes til Bestemmelse af Lufttrykket|0731
|Barotse, se Marutse-Mambunda.|0731
|Barotsh (Bharotsh, eng. Broach), Division i Gudsharat i det indobritiske Præsidentskab Bombay|0731
|Barozzi, se Vignola.|0731
|Barquissimeto, By i den sydamerikanske Republik Venezuela|0731
|Barr, By i det tyske Rigsland Elsass-Lothringen|0731
|Barra (Barra-Mainland), en til det skotske Grevskab Inverness hørende Ø|0731
|Barra, By i Syditalien|0731
|Barrabas, rettere Barabbas|0731
|Barracand, Léon Henri, fr. Forf., (1844- )|0731
|Barracas al Sur, Bykommune i Argentina|0732
|Barrackpur (Barrack-Pore), By i britisk Forindien|0732
|Barracudas, 2 forsk. Fiskeslægter.|0732
|Barrafranca, By paa Sicilien|0732
|Barrage|0732
|Barrage du Nil, Nilbarragen,|0732
|Barr-Ajjan, Assania, Navn paa den lave, midterste Del af Somali-Halvøens Østkyst.|0732
|Barrameda, se San Lucar de B.|0732
|Barramunda, den australske Lungefisk (Ceratodus)|0732
|Barranco, en dybt indskaaren Kløft, der danner Indgang til en stor Kedeldal|0732
|Barrande, Joachim, fr. Palæontolog, (1799-1883)|0733
|Barrandit, et naturligt Lerjordjernfosfat fra Przibram i Bøhmen.|0733
|Barranquilla, Hovedstad i Dept Atlantico i den sydamerikanske Republik Columbia|0733
|Barras, se Fyrreharpiks.|0733
|Barras, Paul Jean François Nicolas, Vicomte, fr. Revolutionsmand, (1755-1829)|0733
|Barra-Øerne, se Barra.|0733
|Barre, egl. et langt tyndt Legeme|0733
|Barre, i Geografien|0733
|Barre (i Møntvæsenet og i Handelen med ædle Metaller)|0733-0734
|Barre og Ræk (s. d.) er den tyske Turns 2 Hovedredskaber|0734
|Barre, By i U. S. A., Stat Vermont,|0734
|Barre, se Bahar.|0734
|barreau, (fr.), Gitter, Skranke|0734
|Barreiro, By i Portugal, Prov. Estremadura|0734
|Barrel, eng. Ord for Fad, Tønde, dernæst Maal for flydende og tørre Varer|0734
|Barr-el-Khasain, Navn paa den nordligste Del af Somali-Halvøens Østkyst.|0734
|Barren Grounds, Omraade i Dominion of Canada|0734
|Barren Island, ubeboet Ø i den bengalske Havbugt|0734
|Barren Lands, de fr. Kanadiers Mauvaises terres|0734
|Barrère, Camille, fr. Diplomat, (1851- )|0734
|Barres, Maurice, fr. Forf. og Politiker,(1862- )|0734-0735
|Barrett, se Browning, E.|0735
|Barrhead, By i Renfrewshire (Skotland)|0735
|Barrias, 1) Felix Joseph, fr. Historiemaler, (1822-1907), 2) Ernest Louis, fr. Billedhugger, (1841-1905)|0735
|Barrie, James Matthew, skotsk humoristisk Forf., (1860- )|0735
|arriere|0735
|Barriere, Jean François, fr. Forf., (1786-1868)|0735-0736
|Barrière, Théodore, fr. Skuespilforfatter, (1823-1877)|0736
|Barrièrebefæstning, se Barriere.|0736
|Barrièrerev [bar'riæ.r8-], se Koraller.|0736
|Barriers Islands, Øer ved den nordøstlige Kyst af Ny-Zeelands Nordø|0736
|Barrikader|0736
|Barril, Barrile, se Baril.|0736
|Barrili, Anton Giulio, ital. Romanforf. (1836-1908)|0736
|Barrilla, se Soda.|0736
|Barrios, José Maria Reya, Præsident i Guatemala|0736
|Barrios, Justo Rufino, Præsident i Republikken Guatemala (1835-85).|0736
|Barrique, fr. Ord for Fad, Tønde, gl. fr. Maal for Vin|0736
|Barristers, Benævnelsen for visse Medlemmer af den eng. Sagførerstand|0736-0737
|Barrit (Øvre-B.), Sogne- og Stationsby i det sydøstlige Nørrejylland|0737
|Barritskov, Hovedgaard i Bjerge Herred|0737
|Barrocal, se Algarve.|0737
|Barrois, se Bar.|0737
|Barros, Joao de, portug. Historieskriver (»den portug. Livius«), (1496-1570)|0737
|Barrot, Camille Hyacinthe Odilon, fr. Statsmand, (1791-1873)|0737
|Barrow, Flod i Irland|0737
|Barrow, B.-in-Furness, By i det eng. Grevskab Lancashire|0738
|Barrow, Henry, se Barrowister.|0738
|Barrow, Isaak, eng. Teolog og Matematiker (1630-77)|0738
|Barrow, Sir John, eng. Rejsende og Geograf, (1764-1848)|0738
|Barrow-in-Furness, se Barrow.|0738
|Barrowister, en eng. Sekt|0738
|Barrow Pynt, Kap Barrow, eng. Point Barrow, den nordligste Pynt af den vestlige Del af Nordamerika|0738
|Barrow-Stræde, et Stræde, der forbinder Lancaster Sund med Melville Bugt|0738
|Barry, By i Wales, Glamorganshire,|0738
|Barry, 1) Sir Charles, eng. Arkitekt, (1795-1860)|0738
|2) Edward Middleton, eng. Arkitekt, (1830-1880)|0739
|Barry, Georgina, eng. Skuespillerinde (1676-1710)|0739
|Barry, James, britisk Historiemaler (1741-1806)|0739
|Barry, Jeanne, se Dubarry.|0739
|Barry Cornwall, se Procter.|0739
|Barrygge (Gymnotidaé), en Fam. af aalelignende Ferskvandsfisk fra det tropiske Afrika|0739
|Bars, Komitat i det nordvestlige Ungarn|0739
|Bars (Labrax lupus), se Aborrefamilien.|0739
|Barsabas (*c: Søn af Saba), et Navn, som i ny Test. bæres af:|0739
|1) en Josef, der af Apostlene ansaas for værdig til at blive Apostel|0739
|2) en Judas, som efter Apostelkonventet sammen med Paulus sendtes til Antiochia|0739
|Barsac, By i det fr. Dept Gironde|0739
|Barsebäk, Fiskerleje ved Sundet mellem Landskrona og Malmö|0739
|Barsel, i ældste Dansk: barnsøl, barsøl,|0739
|Barselfeber (Puerperalfeber, Febris puerperalis)|0739-0741
|Barselflaad, Lokkier, kaldes det rigelige Udflaad fra Kønsdelene|0741
|Barselfærd (jur.)|0741
|Barselkone, Barselkvinde, Barselpatient|0741
|Barselseng (Puerperium), Tidsrum|0741-0742
|Barsinghausen, By i Preussen, Prov. Hannover|0742
|Barsovit, en omdannet Form af Feldspat (Anortit) fra Barsovsk i Ural.|0742
|Barstad, Hans Jacob, norsk Officer og krigshistorisk Forf., (1845- )|0742
|Bar-sur-Aube, By i det fr. Dept Aube|0742
|Bar-sur-Seine, By i Dept Aube i det nordøstlige Frankrig|0742
|Barsvælg (Galeobdolon Moench.), Slægt af Læbeblomstrede Urter|0742
|Barsø, en lille Ø i Lille Bælt|0742
|Bart. (tillige Bar. og Bt.), eng. Forkortelse for Baronet.|0742
|Bart, Jean, fr. Søofficer, (1650-1702)|0742-0743
|Bartels, Adolf, tysk For f., (1862- )|0743
|Bartels, Hans v., tysk Maler, (1856-1913)|0743
|Bartenstein, By i den preussiske Prov. Østpreussen, Regeringsdistrikt Königsberg|0743
|Bartenstein, Johann Christoph, Friherre, østerr. Statsmand (1689-1767)|0743
|Bartet, Jeanne Julia, fr. Skuespillerinde (hendes egl. Navn er Regnault), (1854- )|0743
|Barth, By i den preussiske Provins Pommern, Regeringsdistrikt Stralsund|0743
|Barth, en Familie af Obovirtuoser|0743-0744
|Barth, norsk Slægt|0744
|Barth, Agnar Johannes, norsk Forstmand (1871- )|0744
|Barth, Auguste, Orientalist, (1834- )|0744
|Barth, Carl Georg Lange, norsk Ingeniør og Opfinder (1860- )|0744
|Barth, Carl Wilhelm Bøckmann, norsk Marinemaler, (1847- )|0744
|Barth, Christian Gottlieb von, württembergsk Præst og Forf. (1799-1862)|0744
|Barth, Heinrich, tysk Afrikarejsende, (1821-1865)|0744-0745
|Barth, Jacob Bøckmann, norsk Forstmand, Jæger og Naturforsker, (1822-1892)|0745
|Barth, Theodor, tysk Jurist, frisindet Politiker og Publicist, (1849-1909)|0745
|Barth, Wilhelm Hermann, dansk Musiker, (1813-1896)|0745-0746
|Barthe, Felix, fr. Statsmand (1795-1863)|0746
|Barthe, Marcel, fr. Politiker, (1813-1900)|0746
|Barthel, Melchior, tysk Billedhugger (1625-72)|0746
|Barthélemy, se St. Barthélemy.|0746
|Barthélemy, Anatole Jean-Baptiste Antoine de, fr. administrativ Embedsmand, Arkæolog (1821-1904)|0746
|Barthélemy, Auguste Marseille, fr. Satiriker, (1796-1867)|0746
|Barthélemy, François, fr. Statsmand (1747-1830)|0746
|Barthélemy, Jean Jacques, fr. Oldtidsforsker og Forf. (1716-95)|0746-0747
|Barthélemy Saint Hilaire, Jules, fr. Statsmand og filosofisk Forf., (1805-1895)|0747
|Barthet, Armand, fr. Digter, (1820-1874)|0747
|Barthez Paul Josef, en af de berømteste fr. Læger i Slutn. af 18. Aarh., (1734-1806)|0747
|Barthold, Carl Chr. G., tysk Aandssvagelærer, (1829-1904)|0747
|Bartholdy, Conrad Johan, dansk Komponist, (1853-1904)|0747-0748
|Bartholdy, Frédéric Auguste, fr. Billedhugger, (1834-1904)|0748
|Bartholin, berømt Slægt|0748
|1) Caspar, Læge og Teolog, (1585-1629)|0748-0749
|2) Caspar Thomassøn, Læge og Jurist, (1655-1738)|0749
|3) Rasmus, dansk Naturvidenskabsmand, (1625-1698)|0749-0750
|5) Thomas, den Y., dansk Oldforsker, (1659-1690)|0750
|Barthollnske Kirtler|0750
|Bartholomé, Albert, fransk Billedhugger og Maler, (1848- )|0750
|Bartholomitter (Bartholomæer) armeniske Kristne, der 1307 kom som Flygtninge til Genua|0750
|Bartholomä, Christian, tysk Orientalist, (1855- )|0750
|Bartholomæer, se Bartholomitter.|0750
|Bartholomæibrand|0750
|Bartholomæus, en af Apostlene|0750
|Bartholomæus de Martyribus, portug. Biskop, (1514-1590)|0750
|Bartholomæusnatten ell. Pariserblod-brylluppet|0750-0751
|Bartholomæus-Sø, se Königs-See.|0751
|Barthou, Louis, fr. Politiker, (1862- )|0751
|Bartle Frere, Sir, se Frere.|0751
|Bartlett, John Russell, amer. Etnolog og Historiker, (1805-1886)|0751
|Bartoli, Adolfo, ital. Litteraturhistoriker, (1833-1894)|0751
|Bartoli, Daniele, lærd ital. Jesuit (1608-85)|0751
|Bartoli, Pietro Santi, ital. Maler og Stikker (c. 1635-1700)|0751
|Bartolini, Lorenzo, ital. Billedhugger,|0751
|Bartolo, T. di, se Taddeo di B.|0751
|Bartolommeo, Fra (ogsaa B. ell. Baccio della Porta), ital. Maler, (1472-1517)|0751-0752
|Bartolozzi, Francesco, italiensk Stikker, Raderer og Maler (1727-1815)|0752
|Bartolus, ital. Postglossator ell. Kommentator, (1314-1357)|0752
|Barton, Bernard, eng. Digter, kendt som The Quaker Poet (1784-1849)|0752
|Barton, Elisabeth, »den hellige Pige« ell. »Nonnen fra Kent«|0752
|Barton, Edmund, Sir, eng.-australsk Statsmand, (1849- )|0752
|Bartonia (Lindl.), Slægt af Loasaceerne, urteagtige Planter fra Nord- og Sydamerika|0752
|Bartonlagene, se Tertiærformation.|0753
|Barton on Irwell, tidligere selvstændig By i det eng. Grevskab Lancashire|0753
|Barton upon Humber, gl By i det eng. Grevskab Lincoln|0753
|Bartoszewicz, Julian, polsk Historiker, (1821-1870)|0753
|Bartsch, Adam v., tysk Kunstforfatter, Kobberstikker og Raderer fra Wien (1757-1821)|0753
|Bartsch, Karl Friedrich, tysk Filolog, (1832-1888)|0753
|Bartschia L., Slægt af Maskeblomstrede, fleraarige Urter|0753
|Bartskærer, se Amtsbarber.|0753
|Barttelot, Edmund Musgrave, britisk Afrikarejsende, (1859-1888)|0753
|Baruch, Søn af Nerija, Ven og Discipel af Profeten Jeremias|0753
|Baruch's Bog, se Baruch.|0754
|Baruel, Jean Guillaume Euchaire, dansk Skolebogsforfatter og Sproglærer (1849-1901)|0754
|Barvani, britisk Vasalstat i Ostindien under det centralindiske Agentskab|0754
|Barwood, se Camwood.|0754
|Bary|0754
|Bary , Heinrich Anton de, tysk Botaniker, (1831-1888)|0754
|Baryakusi (gr.), d. s. s. Baryëkoi, Tunghørighed.|0754
|barycentrisk (gr., lat), vedrørende Tyngdepunktet.|0754
|barycentrisk Regel, alm. kaldet Guldins Regel|0754
|Barycentrum (gr., lat.), Tyngdepunkt.|0754
|Barye, Antoine Louis, fr. Billedhugger, (1796-1875)|0754
|Baryëkoi, se Baryakusi.|0754
|Barygaza, i Oldtiden en betydelig Handelsstad paa Indiens Vestkyst|0754
|Baryglossi (gr.), d. s. s. Barylali, besværlig, utydelig Tale.|0755
|Baryka, Piotr, polsk Forfatter (1600 -75)|0755
|Barysil (Barysilit), et heksagonalt Mineral|0755
|Baryt (Tungspat), et Mineral|0755
|Baryt, d. s. s. Baryumoxyd.|0755
|Barytfeldspat, se Feldspat.|0755
|Barytgrønt, mangansurt Baryt|0755
|Barytgult, d. s. s. Baryumkromat.|0755
|Barythvidt (Permanenthvidt, ogsaa kaldet Blanc fixe), se Baryumsulfat.|0755
|Barythydratt se Baryumhydroxyd.|0755
|Barytocølestin, Mellemformer mellem Mineralerne Baryt og Cølestin.|0755
|Barytokalcit, Mineral|0755
|Baryton,|0755
|1) som Mandsstemme|0755
|2) et Strygeinstrument|0755
|3) et Messing læseinstrument|0755
|4) i Sammensætning med Navne paa Instrumenter|0755
|Barytonnøgle|0755
|Barytonon (gr.), et Ord, hvis Endestavelse er ubetonet, se Oxytonon.|0755
|Barytpapir|0755-0756
|Barytsalpeter, Baryumnitrat|0756
|Barytsalte, se Baryumsalte.|0756
|Barytvand, se Baryumhydroxyd.|0756
|Baryum (Barium), Ba = 137,37|0756
|Baryumacetat (Eddikesurt Baryt)|0756
|Baryumamalgam, se Baryum.|0756
|Baryumbromid|0756
|Baryumcyanid, Cyanbarium|0756
|Baryumdioxyd, Baryumoverilte|0756
|Baryumfluorid|0756
|Baryumhydroxyd, Barythydrat|0756
|Baryumilte, se Baryumoxyd.|0756
|Baryumjodid, Jodbaryum|0756
|Baryumkarbonat, kulsur Baryt|0756
|Baryumklorid, Klorbaryum|0756
|Baryumkromat|0756
|Baryumnitrat, salpetersur Baryt|0756
|Baryumoverilte, se Baryumdioxyd|0756
|Baryumoxyd, Baryumilte|0756
|Baryumsalte, Barytsalte|0757
|Baryumsulfat, svovlsur Baryt|0757
|Baryumsulfhydrat, se Baryumsulfid.|0757
|Baryumsulfid, Svovlbaryum|0757
|Baryumsuperoxyd, d. s. s. Baryumdioxyd.|0757
|Barzaghi, Francesco, ital. Billedhugger fra Milano (1839-92)|0757
|Barzelletta, en spøgende Folkevise|0757
|Barzoi, langhaaret russ. Mynde, se Hunde.|0757
|Barzun, se Barèges.|0757
|Barøsund, et smalt og langt Sund i Ingo Skærgaard paa Sydkysten af Finland|0757
|Bas, se Batz.|0757
|Bas, Philippe le, se Le Bas.|0757
|Bas|0757-0758
|2) det samme som Basstemme|0758
|3) Ensbetydende Kontrabassen (s. d.)|0758
|4) I Sammensætning med Navne paa Instrumenter|0758
|Bas i Udtrykket »spille Bas« = spille Mester|0758
|Basalti, Marco, ital. Maler|0758
|Basalt|0758-0760
|Basaltjaspis, en haard, næsten porcelænsagtig Stenart|0760
|Basaltkonglomerat, en Stenart|0760
|Basaltmandelsten, se Basalt.|0760
|Basaltmasse eller »ægyptisk« Masse|0760
|Basalttuf, se Tuf (vulkansk).|0760
|Basan , i gl. Testamente Navn paa et Landskab noget Ø. f. Gennesaret Sø|0760
|Basaner|0760
|Basanit, se Basalt.|0760
|Basantéllo, Landsby i Syditalien|0760
|Basar|0760
|Basardshik, Bazardzik, Pazardzik,|0760
|1) By i Rumænien|0760
|2) By i Bulgarien|0760
|Bas-Basun, se Basun.|0760
|bas-bleu (fr.), Blaastrømpe.|0760
|bas-breton(fr.: »nederbretonsk«), det keltiske Sprog, der tales i Bretagne. Se bretonsk Sprog og Litteratur.|0760
|Basch (tyrk.), Hoved, Øverste|0760
|Baschet, Armand, fr. Historieforsker, (1829-1886)|0760
|Baschi, Matteo di, se Kapucinere.|0760
|Baschi-Bozukker (tyrk. *c: irregulære Tropper)|0761
|Baschilange, se Baluba.|0761
|Basch-Kadyn (tyrk.: »øverste Kone«)|0761
|Baschkirer, d. s. s. Bashkirer.|0761
|Baschkirtsev (eller Baskirtschev), Maria Konstantinovna, russ. Malerinde, (1860-1884)|0761
