# salmonsen/2/9/Articles.lst
#
index|Titel og indhold|0003 0005
|Orange (By i Frankrig)|0597
|Orange (By i New Jersey, U. S. A.)|0597
|Orange (Byer i U. S. A. og Australien|0597
|Orange (se Citrus)|0597
|Orange (Tjærefarvestoffer)|0597
|Orangeat|0597
|Orangeblomstolie|0597
|Orangeblomstvand|0597
|Orangeburg|0597
|Orangeessens|0598
|Orange-Floden|0598
|Orangeloger|0598
|Orangeri|0598
|Orangeskalolie|0598
|Orangetræ|0598
|Orangevæver|0598
|Orangister|0598
|Orangit|0598
|Orango|0598
|Orang-Utan|0598
|Oranien|0598-0599
|Oranienbaum|0599
|Oranienburg|0599
|Oranje-Flod|0599
|Oranje-Flod-Kolonien|0599
|Oranje-Fristaten|0599-0600
|Oraon|0600
|oratio|0600
|oratio principis|0600
|Oratorianere|0600-0601
|oratorisk|0601
|Oratorium|0601
|Orb-Bad|0601
|Orban|0601
|Orbe|0601
|Orbec|0602
|Orbetello|0602
|Orbigny, d', Alcide Dessalines|0602
|orbikular|0602
|Orbilius Pupillus|0602
|orbis|0602
|orbis pictus|0602
|orbis terrarum|0602
|Orbita|0602
|Orbodemaal|0602
|Orca|0602
|Orcagna|0602
|Orcein|0602
|Orchân|0602
|Orchanie|0602
|Orchardson, William Quiller|0602
|Orchestik|0602
|Orchestra|0602-0603
|Orchidaceæ|0603
|Orchidales|0603
|Orchidodyni|0603
|Orchies|0603
|Orchilla|0603
|Orchis (se Gøgeurt)|0603
|Orchis (d. s. s. Testikel)|0603
|Orchitis|0603
|Orchomenos|0603
|Orcin|0603
|Orco|0603
|Orcus|0603
|Ordal|0603
|Ordbog|0604-0606
|Orddannelse|0606
|Orden, se Familie|0606
|Orden (mat.)|0606 
|Orden|0606-0609 0611 0613-0622
-|<i>Danske</i>|0614
-|<i>Abessinien - Bayern</i>|0614
-|<i>Belgien - Frankrig</i>|0615
-|<i>Frankrig - Kambodja</i>|0616
-|<i>Kastilien - Nederlandene</i>|0617
-|<i>Nederlandene - Preussen</i>|0618
-|<i>Preussen - Sansibar</i>|0619
-|<i>Sansibar - Storbritannien</i>|0620
-|<i>Storbritannien - Østerrig</i>|0621
-|<i>Østerrig</i>|0622
|Ordensbaand (Catocala), Sommerfugleslægt|0622
|Ordensbaand (se ogsaa Ordener og Ordensroset)|0622
|Ordensbiskop|0622
|Ordensceremonimester|0622
|Ordensdevise|0622
|Ordensdrabantkorpset|0622
|Ordensgeneral|0622
|Ordensherold|0622
|Ordenshistoriograf|0622-0623
|Ordensinsignier|0623
|Ordenskansler|0623
|Ordenskapitul|0623
|Ordenskors|0623
|Ordenskæde|0623-0624
|Ordensmarskal|0624
|Ordenspoliti, se Politi|0624
|Ordensorset|0624
|Ordenssekretær|0624
|Ordensskatmester|0624
|Ordenssymbol, se Ordenstegn|0624
|Ordenstal|0624
|Ordenstegn (se Orden)|0624
|Ordenstein, Heinrich|0624
|Orderik Vital|0624
|Ordfører|0624
|Ordinans|0625
|Ordinarius|0625
|Ordinater|0625
|Ordination|0625
|ordinere|0625
|ordines|0625
|Ording, Johannes|0625
|ordinær|0625
|ordo|0625
|Ord och bild|0625-0626
|ordo missæ|0626
|Ordonnans|0626
|Ordonnanser|0626
|Ordonnanskompagnier|0626
|ordonnansmæssigt|0626
|Ordonnansofficer|0626
|Or doublé|0626
|Ordovicisk Formation|0626-0628
|Ordre (milit.)|0628
|Ordre (Søv.)|0628
|Ordre (i Handelslivet)|0628
|Ordre de bataille|0628
|Ordrehavn|0628
|Ordrepapirer|0628
|Ordrup|0628-0629
|Ordspil|0629
|Ordsprog|0629
|Ordstilling|0629-0630
|Ordu|0630
|Ordubad|0630
|Orduña|0630
|Oreader|0630
|Oreas|0630
|Orebygaard|0630
|Oredrev|0630
|Oredrevsbakken|0630
|Oregon|0630-0631
|Oregon|0631
|Oregon City|0631
|Orehoved|0631
|Oreibasios|0631
|Oréide|0631
|Oreithyia|0631
|Orel|0631-0632
|Orelhana, Francisco de|0632
|Orélie Antoine I|0632
|Orelli, Aloys von|0632
|Orelli, Johann Kaspar von|0632
|Orellin|0632
|oremus|0632
|Orenburg|0632-0633
|Orense|0633
|Orense, Jose Maria|0633
|Oreodontidæ|0633
|Oreodoxa|0633
|Oreos|0633
|Ore-process|0633
|Oresme, Nicole|0634
|Orestes|0634-0635
|Orestes|0635
|Orestis|0635
|oret|0635
|Oretanere|0635
|Oretanske Bjerge|0635
|Oria|0635
|Orfani|0635
|Orfejde|0635
|Orfeus|0635
|Orfikere|0635-0636
|Orfila, Mathéo José Bonaventure|0636
|Orford|0636
|Organdi|0636
|Organer|0636
|Organer, elektriske|0636
|Organ-Fornemmelse|0636
|Organisation|0636
|organisere|0636
|organisk|0636
|organiske Farvestoffer|0636
|organiske Radikaler|0636
|organisk Kemi|0636
|Organisme|0636
|Organist|0636
|Organist (Fugl)|0636
|Organistron|0636
|organogene Stenarter|0636
|Organografi|0636
|Organografi|0636
|Organometaller|0636
|Organon|0636
|Organoskopi|0637
|Organoterapi|0637
|Organsin|0637
|Organum|0637
|Orgasme|0637
|Orgeade|0637
|Orgejev|0637
|Orgel|0637-0638
|Orgelbjergene|0638
|Orgelkoral|0638
|Orgelmetal|0639
|Orgelpunkt|0639
|Orgelskyts|0639
|Orgeni, Anna Maria Aglaja|0639
|Orgier|0639
|Orgiva|0639
|Orgon|0639
|Orgue expressif|0639
|Orgyia|0639
|Oria|0639
|Orianda|0639
|Oriani, Barnaba|0639
|Oribatidæ|0639
|Orient|0639
|Orientalist|0639
|orientalsk Arkæologi|0639-0640
|orientalske Duer|0640
|orientalske Krig|0640
|orientalske Region|0640
|orientalske Sprog|0640-0641
|orientalske Spørgsmaal, det|0641-0642
|Oriente|0642
|orientere sig|0642
|Orientit|0642
|Oriflamme|0642
|Origanum|0642
|Origenes|0642-0643
|Origenisme|0643
|Origenistisk Strid|0643
|Original|0643
|originær|0643
|Orihuela|0643
|Orillon|0644
|Oringe Hospital|0644
|Orinoco|0644
|Oriolus|0644
|Orion fra Boiotien|0644
|Orion (Grammatiker)|0644
|Orion (Stjernebillede)|0644-0646
|Oriontaagen|0646
|Orissa|0646
|Orissa|0646
|Oristano|0646
|Orizaba|0646
|Orizabarod|0646
|Orizzonte|0646
|Orjechov|0646
|Orjiva|0646
|Orkan|0646-0650
|Orkanger|0650
|Orkdal|0650
|Orkester|0650-0651
|Orkestrion|0651
|Orkhon|0651
|Orkhonindskrifterne|0651
|Orkideer|0651
|Orkidekultur|0651-0652
|Orkla|0652
|Orkland|0652
|Orkneyingasaga|0652
|Orkn-Øerne|0652-0653
|Orkus|0653
|Orla-Jensen, Sigurd|0653-0654
|Orlamundt, Hans Christian Andreas|0654
|Orlamünde|0654
|Orlando Lasso|0654
|Orlando furioso|0654
|Orlean|0654
|Orléanais|0654
|Orleanister|0655
|Orléans|0655-0656
|Orléans, Hertuger af|0656-0659
|Orléansville|0659
|Orleantræ|0659
|Orley, Barent van|0659
|Orlik, Emil|0659
|Orlog|0659
|Orlogsskib|0659
|Orlogsværft|0660
|Orlov (milit.)|0660
|Orlov (By)|0660
|Orlov (russ. Adelsslægt)|0660-0661
|Orlovskij, Alexander|0661
|Orlovskij, Boris Ivanovitch|0661
|Orlovspenge|0661
|Orm (Slange)|0661
|Orm (Mandsnavn)|0661
|Ormar|0661
|Ormazd|0661
|Orme|0661-0662
|Ormeanemoner|0662
|Ormefrø|0662
|Ormegaard|0662
|Ormegræs|0662
|Ormekager|0662
|Ormemaaned|0662
|Ormemide|0662
|Ormemidler|0662
|Ormen lange|0662
|Ormepadder|0662-0663
|Ormepølse|0663
|Ormesby|0663
|Orme's Head|0663
|Ormeslanger|0663
|Ormesnegl|0663
|Ormesukker|0663
|Ormesygdom|0663-0664
|Orme-Telg|0664
|ormetungede Krybdyr|0664
|Ormeøgler|0664
|Orm Ivarssøn|0664
|Ormonde|0664-0665
|Ormskirk|0665
|ormstukket|0665
|Ormstunga|0665
|Ormulum|0665
|Ormus|0665
|Ormus-Strædet|0665
|Ormuzd|0665
|Ormøen|0665
|Ornain|0665
|Ornament|0665
|Ornamentik|0665-0672
|Ornamentstik|0672
|Ornans|0672
|Ornat|0672
|Orne 8se Svin)|0672
|Orne (Floder)|0672
|Orne (Dept)|0672-0673
|Ornellas, Agostinho d'|0673
|ornere|0673
|Ornetit|0673
|Ornis|0673
|Ornithichniter|0673
|Ornithogalum|0673
|Ornitholiter|0673
|Ornithoparchus, Andreas|0673
|Ornithoptera|0673
|Ornithopus|0673
|Ornithorynchus|0673
|Ornithosauria|0673
|Ornitologi|0673-0675
|ornitologiske Stationer|0675
|Ornum|0675
|Oro, Monte d'|0675
|Orobanche|0675
|Orobus|0675
|Orogeni|0676
|Orognosi|0676
|Orografi|0676
|orografiske Kort|0676
|Orohippus|0676
|Orologi|0676
|Oroma|0677
|Orometri|0677
|Orono|0677
|Oronsay|0677
|Orontes|0677
|Orontes|0677
|Oroplastik|0677
|Oropos|0677
|Orosháza|0677
|Orosius, Paulus|0677
|Orotava|0677
|Orotsher|0677
|Orotshoner|0677
|Oroya|0677
|Orpen, William, Sir|0677
|Orphei drängar|0677
|Orphéon|0677
|Orphol|0677
|Orpingtons|0677
|Orre|0677
|Orrell|0677
|Orsara di Puglia|0677
|Orscha|0677
|Orseille|0677-0678
|Orseillelav|0678
|Orsel, André Jacques Victor|0678
|Orsellinsyre|0678
|Orsellinsyreætere|0678
|Orsi, Achille d'|0678
|Orsini|0678-0679
|Orsini, Felice|0679
|Orsk|0679
|Orsohei|0679
|Orsova|0679
|Ort|0679
|Ort|0679
|Orta|0679
|Orta|0679
|Orte|0679
|Ortegal|0679
|Ortelsburg|0679
|Ortes, Giammaria|0679
|Orth, Albert Frederik Leopold|0679-0680
|Orth|0680
|Orthagoras|0680
|Orthagoriscus|0680
|Orthez|0680
|Orthia|0680
|ortho-|0680
|Orthoamidobenzoësyre|0680
|Orthoaminosyrer|0680
|Orthoceratit|0680
|Orthoptera|0680
|Orthotisk (orthostatisk) Albuminuri|0680
|Orthotomus|0680
|Orthotrichum|0680-0681
|Orthros|0681
|Ortigue, Joseph Louis d'|0681
|Ortigueira|0681
|Ortit|0681
|Ortlepp, Ernst|0681
|Ortler-Alperne|0681
|Ortlerit|0681
|Ortobiotik|0681
|Ortodoksi|0681-0682
|Ortoepi|0682
|Ortoform|0682
|Ortofosfater|0682
|Ortofyr|0682
|ortognath|0682
|ortogonal|0682
|Ortografi|0682
|ortografisk Projektion|0682
|Ortokefali|0682
|Ortoklas|0682
|Ortoklasporfyr|0682
|ortokromatiske Plader|0682
|ortokrom-T|0682
|Ortol|0682
|Ortolan, Joseph Louis Elzéar|0682
|Ortolano, Dell'|0683
|Orton|0683
|Ortona|0683
|Ortopnø|0683
|Ortopædi|0683
|Ortopædisk Institut|0683
|ortotropt|0683
|Ortygia|0683
|Ortygometra|0683
|Oruba|0683
|Oruro|0683
|Orvarodd|0683-0684
|Orvar Odd|0684
|Orvieto|0684
|Orycteropus|0684
|Oryctes|0684
|Oryktognosi|0684
|Oryktokemi|0684
|Oryx|0684
|Oryza|0684
|Orzegow|0684
|Orzeszkowa, Eliza|0684
|Os (d. s. s. Knogle, Ben)|0684
|Os (kemisk Tegn)|0684
|Os (d. s. s. Mund)|0684
|Os (i Træer)|0684
|Os (i Stednavne)|0684
|Os (Herred)|0684-0685
|Os, van|0685
|Osage|0685
|Osaka|0685
|o sancta simplicitas|0685
|Osazoner|0685
|Osborn, Henry Fairfield|0685
|Osborne|0685
|Osborne, George Alexander|0686
|Osborne, Walter Frederick|0686
|Oscar|0686
|Oschatz|0686
|Oschersleben|0686
|Osci|0686
|Oscillation|0686
|oscillatorisk eller svingende|0686
|Oscines|0686
|osculum|0686
|Oseberg|0686
|Osebergfundet|0686-0689
|Oselio, Gina|0689
|Osem|0689
|Osen|0689
|Osenbrüggen, Eduard|0689-0690
|Osero|0690
|O'Shaughnessy, Arthur William Edgar|0690
|Oshima|0690
|Oshkosh|0690
|Osiander, Andreas|0690
|Osimo|0690
|Osiński, Ludwik|0690
|Osiris|0690-0691
|Osjek|0691
|Oskaloosa|0691
|Oskar I, Josef Frans|0691-0693
|Oskar II, Frederik|0693-0695
|Oskar, Karl August, Prins Bernadotte|0695
|Oskarsborg|0695
|Oskarsgrundet|0696
|Oskarshal|0696
|Oskarshamn|0696
|Oskarsstad|0696
|Osker|0696
|Oskol|0696
|Oskulation|0696
|Oslo|0696-0697
|Osma|0697
|Osman|0697-0698
|Osman Nuri Pasha Ghazi|0698
|Osman Digna|0698
|Osmanie-Ordenen|0698
|Osmanner|0698
|osmanniske Rige|0698
|Osmanpazar|0698
|Osmerus|0698
|Osmia|0698
|Osmiridium|0698
|Osmium|0698
|Osmondit|0698-0699
|Osmose|0699
|osmotisk Tryk|0699
|Osmunda|0699
|Osmundaceæ|0699
|Osnabrück|0699
|Osoner|0699
|Osorkov|0699
|Osorno|0699
|Osp|0699
|Ospedaletti|0699
|Osphromenus|0699
|Osram|0699
|Osrhoene|0699
|Ossa|0699
|Ossa (Bjerg)|0699
|Ossa (By)|0699
|Ossein|0699-0700
|Ossenbeeck, Jam|0700
|Osservatore Romano|0700
|Osset|0700
|Osseter|0700
|Ossia|0700
|Ossian|0700
|Ossian Nilsson, Karl Gustaf|0700
|ossianske Sagnkreds|0700
|Ossifikation|0700
|Ossip Schubin|0700
|Ossjøen|0700
|Osslund, Jonas Helmer|0701
|Ossoli, S. M.|0701
|Ossoliński|0701
|Ossun|0701
|Ost|0701-0702
|Ostade Adriaen og Isack van|0702-0703
|Ostalgi|0703
|Ostaschkov|0703
|osteagtig ell. kaseøs|0703
|Ostefluer|0703
|Ostegift|0703
|Osteitis|0703
|Osteløbe|0703
|Ostemider|0703
|Osten, von der, Adolph Sigfried|0704
|Ostende|0704-0705
|Ostenfeld, Asger Skovgaard|0705
|Ostenfeld, Carl Emil Hansen-|0705-0706
|Ostenfeld, Harald|0706
|Osten Sacken, Demetrius|0706
|Osten Sacken, Fabian Gottlieb|0706
|ostensibel|0706
|Ostentation|0706
|Osteoblaster|0707
|Osteofyt|0707
|Osteogenese|0707
|Osteoglossidæ|0707
|osteoid|0707
|Osteoklasi|0707
|Osteoklast|0707
|Osteoklaster|0707
|osteokopiske Smerter|0707
|Osteologl|0707
|Osteom|0707
|Osteomalaci|0707-0708
|Osteomyelitis|0708
|Osteonekrose|0708
|Osteopatologi|0708
|Osteoplastik|0708
|Osteoporose|0708
|Osteorafi|0708
|Osteosarkom|0708
|Osteosklerose|0708-0709
|Osteotom|0709
|Osteotomi|0709
|Oster|0709
|Osterburg|0709
|Osterfeld|0709
|Osteri|0709
|Ostermann, Heinrich Johann Friedrich|0709
|Ostermann-Tolstoj, Alexander Ivanovitsch|0709
|Osterode|0710
|Osterson, C.|0710
|Osterwieck|0710
|Osterøen|0710
|Ostestof|0710
|Ostevoks|0710
|Osthoff, Hermann|0710
|Ostia|0710-0711
|Ostiarius|0711
|Ostiglia|0711
|ostinato|0711
|Ostindiefarer Grund|0711
|Ostindien|0711
|ostindiske Kompagnier|0711-0715
|ostindisk Gummi|0715
|Ostitis|0715
|ostium|0715
|Ostjaker|0715-0716
|Ostmanner|0716
|Ostracion|0716
|Ostracisme|0716
|Ostracoda|0716
|Ostrakisme|0716
|Ostrakon|0716
|Ostrau|0716
|Ostrava Moravská|0716
|Ostrea|0716
|Ostrog (Kredsby i Polen)|0716
|Ostrog (uddød polsk Æt)|0716
|Ostrogoschsk|0716
|Ostrolenka|0716
|Ostrov|0716
|Ostrovo|0716
|Ostrovskij, Aleksander Nikolajevitsch|0716-0717
|Ostrowski|0717
|Ostrowskia|0717
|Ostrya|0717
|Ostuni|0717
|Ostwald, Hans|0717-0718
|Ostwald, Wilhelm|0718
|Osuna|0718
|Osuna, Don Pedro Tellez y Giron, Hertug af|0718
|Oswald den Hellige|0718
|Oswaldtwistle|0718-0719
|Oswald von Wolkenstein|0719
|Oswegatchie|0719
|Oswego|0719
|Oswestry|0719
|Osymandyas|0719
|Oszmiana|0719
|Otago|0719
|Otaheiti|0719
|Otalgi|0719
|Otaria|0719
|Otavalo|0719
|o tempora, o mores|0719
|ôte-toi de là que je m'y mette|0719
|Otfrid|0719
|Othello|0719-0720
|Othere|0720
|Othman|0720
|Otho, Marcus Salvius|0720
|Othrys|0720
|Othæmatom|0720
|Otiatri|0720
|Otis|0720
|Otis, James|0720
|Otitis|0720
|otium|0720
|Otley|0720
|Otniel|0720
|Otocorys|0720
|Otologi|0720
|Otomaker|0720
|Otomi|0720
|Otomykose|0720
|Otoplastik|0720
|Otorrø|0720
|Otoskop|0720
|Otr|0721
|Otranto, Hertug af|0721
|Otranto (By)|0721
|Otricoli|0721
|Otschakov|0721
|Ott, Arnold|0721
|Otta|0721
|Ottajano|0721
|Ottakring|0721
|Ottar|0721
|Ottar (Høvding)|0721
|Ottar Birting|0721
|Óttarr svarte|0721
|ottava|0721
|Ottave Rime|0721
|Ottavino|0722
|Ottawa (Hovedstad og Byer)|0722
|Ottawa (Flod)|0722
|Ottawa (Indianerstamme)|0722
|Otte|0722
|Otte|0722
|Otte, Heinrich|0722
|Otteraa|0722
|Otterstrøm, Christian|0722
|Otterstrøm, Thorvald Charles Rose|0722
|Otterup|0722
|Ottery-Saint-Mary|0722
|Otterøy|0722-0723
|Ottesang|0723
|Ottesen, Otto Didrik|0723
|Ottin, Auguste Louis Marie|0723
|Otting|0723
|Ottingkar|0723
|Otto (tysk Mandsbavn)|0723
|Otto (dansk Kongesøn)|0723
|Otto I, den Store|0723-0724
|Otto II (tysk-rom. Kejser)|0724
|Otto III (tysk-rom. Kejser)|0724
|Otto IV (tysk Kejser)|0724
|Otto I (Konge af Bayern)|0724
|Otto I (Konge i Grækenland)|0724-0725
|Otto den Hellige|0725
|Otto af Freising|0725
|Otto af Nordheim|0725
|Otto af Wittelsbach|0725
|Otto, Barn|0725
|Otto, Carl|0725
|Otto, Ernst Julius|0725
|Otto, Harald|0725
|Otto, Martin Paul|0725
|Ottobeuren|0726
|Ottokar I|0726
|Ottokar II|0726
|Ottoman|0726
|Ottosen, Søren Johan|0726
|Ottrelit|0726
|Ottumwa|0726
|Ottweiler|0726
|Otumba|0726
|Otus|0726
|Otway, Thomas|0726
|Oublietter|0726
|Ouche|0727
|Ouchy|0727
|Oudemans, Jan Abraham Christiaan|0727
|Oudemans, Cornelis Antoon Jan Abraham|0727
|Oudenaarde|0727
|Oudenbosch|0727
|Oudendorp, Franz van|0727
|Ouderaa, Pierre Jean van der|0727
|Oudewater|0727
|Oudewater, A.|0727
|Oudh|0727
|Oudiné, Eugène André|0727
|Oudinot, Charles Nicolas og Nicolas Charles Victor|0727-0728
|Oudrid, Christobal|0728
|Oudry, Jean Baptiste|0728
|Oudtshoorn|0728
|Ouessant|0728
|où est la femme|0728
|Oughtred, William|0728-0729
|Ougrée|0729
|Ouida|0729
|Ouless, Walter William|0729
|Oulibischeff, Alexander|0729
|Oullins|0729
|Ounasvaara|0729
|Ounce|0729
|Ourcq|0729
|Ourem|0729
|Ourique|0729
|Ouro Preto|0729
|Ourthe|0729
|Ourø|0729
|Ouse|0729-0730
|Ouseley, Frederick Arthur Gore|0730
|Oust|0730
|Outram, James, Sir|0730
|outrere|0730
|Outrigger|0730
|Outsider|0730
|Outzen, Nicolaus|0730
|Ouverture|0730-0731
|Ouvrard, Gabriel Julien|0731
|Ouwater, Albert van|0731
|Ovada|0731
|Oval|0731
|Ovalværk|0731
|Ovambo|0731
|Ovar|0731
|Ovarialsvangerskab|0731
|Ovarie|0731
|Ovariecyste|0731-0732
|Ovariesvulst|0732
|Ovarin|0732
|Ovariotomi|0732
|Ovarium|0732
|Ovation|0732-0733
|Ofens, Jürgen|0733
|Overadmiralitetsret|0733
|Overappellationsret|0733
|Overarmsbenet|0733
|Overath|0733
|Overbeck, Fritz|0733
|Overbeck, Friedrich Johann og Johannes Adolf|0733-0734
|Overben|0734
|Overby, Ulrik Peter|0734
|Overbygning (i Jernbanevæsenet)|0734
|Overbygning (Søv.)|0734
|Overceremonimester|0734
|Overdikasterium|0734-0735
|Overdragelse|0735
|Overdragelse af Territorium|0735-0738
|Overdragelsesretshandel|0738
|Overdragning|0738-0739
|Overdrev|0739
|Overejendomsret|0739
|Overenskomst|0739
|Overenskomstteori|0739-0740
|Overepidemikommission|0740
|Overfald|0740
|Overfald|0740
|Overfaldsdæmning|0740
|Overfaldshjul|0740
|Overfangsglas|0740
|Overflade|0740
|Overfladehærdning|0740
|Overfladekondensator|0740
|Overfladespænding, Vædskers|0740
|Overflødighedshorn|0740
|Overformynder|0740-0741
|Overforsikring|0741-0742
|Overfredningsnævnet|0742
|Overfyrværker|0742
|Overføringsbilleder|0742
|Overføringspapir|0742
|Overførster|0742
|Overgaard|0742
|Overgaard, Christen Nielsen|0742
|Overgang|0742
|Overgangsalderen|0742
|Overgangsformationen|0742
|Overgangsstil|0742
|overgart|0742
|Overgespan|0743
|Overgods|0743
|Overgæring|0743
|overhale|0743
|Overhalla|0743
|Overhedere|0743-0744
|overhedet Vanddamp|0744
|Overhedning af Jern|0744
|Overhofmarskal|0744
|Overhofmesterinde|0744
|Overhofretten|0744
|Overhud (se Hud)|0744
|Overhud (bot.)|0744
|Overhuset|0744
|Overhøjhed|0744
|Overijssel|0744-0745
|Overilter|0745
|Overjustitskommission|0745
|Overkammerherre|0745
|Overkipning|0745
|Overklitfoged|0745
|overkodet|0745
|Overkommandoen|0745
|Overkrigskommissær|0745
|Overkrigsret|0745
|overkulsurt Kali|0745
|Overkæbe|0745
|overlade|0745
|Overlandvæsenskommission|0745
|Overlast|0745
|Overlevelsesforsikring|0745
|Overlevelsesrente|0745
|Overliggedage|0745
|Overligningskommission|0745-0746
|Overlads|0746
|Overlæg|0746
|Overlæge|0746
|Overløb|0746
|Overløber|0746
|Overmand|0746
|Overmangansyre|0746
|overmættet Opløsning|0746
|overordentlige Kommission af 8. August 1914, Den|0746-0748
|Overpolitiret|0748
|Overpostinspektør|0748
|Overpostkontrolør|0748
|Overproduktion|0748
|Overpræsident|0748
|Overregistrator|0748
|Overret|0748
|Overretsprokurator|0748
|Overretssagfører|0748-0749
|Overrhinske Kreds|0749
|Overrisling|0749
|Oversachsen|0749
|Over-Silurformation|0749
|Overskatteraad|0749
|Overskib|0749
|Overskou, Thomas|0749-0750
|Overskov|0750
|Overskydning|0750
|Overskyldraad|0750
|Overskæring|0750
|overspundne Strenge|0750
|Overstaldmester|0750
|Overstaller|0750
|Overstander|0750
|Overstatholder|0750
|Overstemme|0750
|Oversundhedskommission|0750
|oversvovlsure Salte|0750
|Oversynskommission|0750-0751
|oversædig|0751
|Oversættelsesret|0751
|Oversø|0751
|oversøisk|0751
|Overtilsynet|0751
|Overtoner|0751
|Overtro|0752
|Overtryk|0752
|Overvejinspektør|0752
|Overværgeraad|0752
|Overweg, Adolf|0752
|Overøvrighed|0752
|Ovibos|0752
|Ovidio, Francesco d'|0752
|Ovidiopol|0752
|Ovidius Naso, Publius|0752-0753
|Oviedo|0753
|Oviedo, Gonzalo Hernandez de|0753-0754
|Ovifak|0754
|Ovis|0754
|Ovister|0754
|Ovn|0754-0755
|Ovnen|0755-0756
|Ovnlak|0756
|Ovnso|0756
|Ovoider|0756
|Ovrutsh|0756
|Ovrø|0756
|Ovsjaniko-Kulikovskij, Dmitrij Nikolajevitsch|0756
|Ovulation|0756
|Owatonna|0756
|Owego|0756
|Owen, Richard|0756
|Owen, Robert|0756-0758
|Owen, William|0758
|Owen Meredith|0758
|Owensboro'|0758
|Owen Sound|0758
|Owosso|0758
|Oxalater|0758
|Oxalatsten|0758
|Oxalidaceæ|0758
|Oxalis|0758
|Oxalit|0758
|Oxalium|0758
|oxalsure Salte|0758
|oxalsure Ætere|0758
|Oxalsyre|0758-0759
|Oxaluri|0759
|Oxaziner|0759
|Oxe|0759-0760
|Oxe, Peder|0760-0761
|Oxeløsund|0761
|Oxenstierna|0761-0765
|Oxford (Shire)|0765
|Oxford (By)|0765-0766
|Oxford, Robert Harley, Jarl af|0766
|Oxholm|0766-0767
|Oxholm, Valdemar Tully|0767
|Oxhufvud|0767
|Oximer|0767
|Oxindol|0767
|Oxus|0767
|Oxy|0767
|Oxyazobenzol|0767
|Oxybenzoesyrer|0767
|Oxybenzoler|0767
|Oxycoccus|0767
|Oxyd|0767
|Oxydammoniak|0767
|Oxydation|0767
|Oxyder|0767-0768
|oxydere|0768
|oxyderet Saltsyre|0768
|oxyderet Sølv|0768
|Oxydhydrater|0768
|Oxydol|0768
|Oxydul|0768
|Oxyeddikesyre|0768
|Oxygenium|0768
|Oxyhæmoglobitt|0768
|Oxykinoliner|0768
|Oxyklorider|0768
|Oxylos|0768
|Oxymel|0768
|Oxymeron|0768
|Oxynaftoesyrer|0768
|Oxynaftokinoner|0768
|Oxyneurin|0768
|Oxypropionsyre|0768
|Oxyria|0768
|Oxyrhynchos|0768-0769
|Oxysalte|0769
|Oxysyrer|0769
|Oxytonon|0769
|Oxytropis|0769
|Oxyuris|0769
|Oxætylsulfonsyre|0769
|Oyama, Ivao|0769
|Oyampi|0769
|Oyana|0769-0770
|Oyapock|0770
|Oyens, David|0770
|Oyonnax|0770
|Oystermouth|0770
|Ozark Mountains|0770
|Ozene|0770
|Ozerov, Vladislav Aleksandrovitsch|0770
|Ozieri|0770
|Ozobromtryk|0770
|Ozokerit|0770
|Ozon|0770-0771
|Ozorkov|0771
|Ozotypi|0771
|Ozæna|0771
#
-|<h2>P</h2>|
|P er det 16. Bogstav|0772
|P, p, i Musikken|0772
|p. a. ɔ: pro ánno|0772
|Paaanke (eller Anke)|0772
|Paafugl|0773
|Paafuglen|0773
|Paafugleøje|0773
|paakommende Plads|0773
|Paál, Ladislas de|0773
|paalagt Laas|0773
|Paalsbufjord|0773
|Paalstave|0773
|Paal Vaagaskalme|0773-0774
|Paalzow, Henriette v.|0774
|Paalæg|0774
|Paalægningsapparater|0774
|Paaprodsning|0774
|Paarl|0774-0775
|Paasche, Hermann|0775
|Paasche, Johan Frederik|0775
|Paaske|0775
|Paaskelillie|0775
|Paaskeøen|0775
|Paastand|0775-0776
|Paatale|0776
|Paatalemyndigheder|0776
|Paatela, Oskari|0776
|Pabjanice|0776
|Pacák, Frederik|0776-0777
|Pacaraima, Sierra|0777
|Pacca, Bartolommeo|0777
|Paccanarister|0777
|Pacchia, Girolamo di Giovanni del|0777
|Pacchioni, Antonio|0777
|Pacchioniske Granulationer|0777
|Pace|0777-0778
|Paceco|0778
|Pacem|0778
|Pacemaker|0778
|Pacentro|0778
|Pacheco, Francisco|0778
|Pacheco, Joaquin Francisco|0778
|Pacher, Michael|0778
|Pachino|0778
|Pachmann, Wladimir de|0778
|Pachnolit|0778
|Pacho|0778
|Pachomius|0778
|Pacht|0778
|Pacht, Laurids Vilhelm|0778-0779
|Pachuca|0779
|Pachydérmata|0779
|Pachydermi|0779
|Pachymeningitis|0779
|Pachymeres, Georgios|0779
|Pachyornis|0779
|Pacific|0779
|Pacifico-Sagen|0779
|Pacificstaterne|0779
|Pacifikation|0779
|Pacifikbaner|0779-0780
|Pacifisme|0780
|Pacifist|0780
|Pacini, Filippo|0780
|Pacini, Giovanni|0780
|Paciniske Legemer|0780-0781
|Pacinotti's Ringanker|0781
|Paciuolo, Luca|0781
|Pacius, Friederich|0781
|Pack|0781
|Packfong|0781
|Pacquelins Brænder|0781
|pactum|0781
|Pacuvius, Marcus|0781
|Pacy-sur-Eure|0782
|Paczka, Cornelia|0782
|Padang|0782
|Paddeborg|0782
|Paddefisk|0782
|Paddehat|0782
|Paddehat-Konstruktioner|0782-0783
|Paddehatkoraller|0783
|Paddeleg|0783
|Padder|0783-0787
