# salmonsen/2/25/Articles.lst
#
index|Titel og indhold|0001 0003
|Vogt, Henrik Ludvig Volrath|0339
|Vogt, Johan Herman Lie|0339-0340
|Vogt, Johanne|0340
|Vogt, Jørgen Herman|0340
|Vogt, Lorenz Juhl|0340
|Vogt, Nils|0340-0341
|Vogt, Nils|0341
|Vogt, Nils Collett|0341
|Vogt, Paul Benjamin|0341-0342
|Vogt, Paul Heinrich|0342
|Vogt, Peter Herman|0342
|Vogt, Ragnar|0342
|Vogtherr, Heinrich|0342
|Vogtland|0342
|Vogüé, Charles Jean Melchior|0342
|Vogüé, Marie Eugène Melchior, Vicomte de|0342
|vogue la galère!|0342
|Voguler|0342-0343
|Wohlert, Hans Friedrich|0343
|Wohlgemuth, Michael|0343
|voie|0343
|Voigt, Georg|0343
|Voigt, Johann Karl Wilhelm|0343
|Voigt, Johannes|0343
|Voigt, Karl Friedrich|0343
|Voigt, Riborg Kirstine|0343
|Voigt-Diederichs, Helene|0343
|Voigtel, Karl Eduard Richard|0343
|Voigtland|0343
|Voigtländer, Gabriel|0343
|Voigtländerkvæg|0343
|Voigts-Rhetz, Konstantin Bernhard|0343-0344
|Voikka|0344
|Voile|0344
|Voiron|0344
|Voirons, Les|0344
|Vois, Arie de|0344
|Voit, August von|0344
|Voit, Carl von|0344
|Voiture, Vincent|0344
|Voivod|0344
|voix mixte|0344
|Vojeikov, Alexander Ivanovitsch|0344-0345
|Vojens|0345
|Wojewodi|0345
|Vojmsjön|0345
|Vojnova|0345
|Vojnovic, Ivo|0345
|Vojusa|0345
|Vokabler|0345
|Vokal|0345-0346
|Vokalharmoni|0346
|Vokalise|0346
|vokalisere|0346
|Vokalisme|0346
|Vokalmusik|0346
|Vokativ|0346
|Woking|0346
|Wokingham|0347
|Vokontier|0347
|Voks|0347-0348
|Voks, vegetabilsk|0348
|voksagtig Degeneration|0348
|Voksarter|0348
|Voksblomst|0348
|Voksbusk|0348
|Voksbønner|0348
|Voksdug|0348
|Voksenaas|0348
|voksende Kort|0348
|Voksenkollen|0348-0349
|Voksfigurer|0349
|Vokshat|0349
|Vokshud|0349
|Vokskabinetter|0349-0350
|Vokskub|0350
|Vokslys|0350
|Voksmaleri|0350
|Voksmøl|0350
|Vokspalme|0350
|Vokspapir|0350
|Voksplanter|0350
|Vokssalve|0350
|Vokssvampe|0350
|Vokstavler|0350
|Voksværk|0350-0351
|Vol.|0351
|Volant|0351
|Volapük|0351
|Vol-au-vent|0351
|Volbach, Fritz|0351
|Volborg|0351
|Volborthit|0351
|Volcan de Agua|0351
|Volcano|0351
|Volcanus|0351-0352
|Volchov|0352
|Volci|0352
|Volckmar, Hans Clausen|0352
|Volckmar, Wilhelm|0352
|Wolcott, John|0352
|Vold|0352-0353
|Vold (retshistorisk)|0353
|Vold, se Legemsbeskadigelse|0353
|Vold, se Voll|0353
|Vold, John Mourly|0353
|Volda|0353
|Voldborg|0353
|Voldbøsse|0353
|Woldemar|0353
|Voldemaras, Augustinas|0353-0354
|Voldermisse|0354
|Volders, Jean|0354
|Voldførsel|0354
|Voldgift|0354-0356
|Voldgift mellem Stater|0356-0366
|Voldgiftsnævn|0366
|Wolds, The|0366
|Voldsnegl|0366
|Voldsteder|0366-0367
|Voldtimian|0367
|Wold-Torne, Oluf|0367
|Voldtægt|0367-0368
|Volendam|0368
|volente Deo|0368
|volenti non fit injuria|0368
|Wolf, Andreas Joachimsen|0368
|Wolf, Charles Joseph Étienne|0368
|Wolf, Christian|0368-0369
|Wolf, Ferdinand Joseph|0369
|Wolf, Friedrich August|0369
|Wolf, Hugo|0369-0370
|Wolf, Jakob Wilhelm Nikolaj|0370
|Wolf, Johannes|0370
|Wolf, Johann Rudolph|0370
|Wolf, Julius|0371
|Wolf, Karen Lucie|0371
|Wolf, Max|0371
|Volf, Peter Rudolf|0371-0372
|Wolfaartsdijk|0372
|Volfe|0372
|Wolfe, James|0372
|Wolfenbüttel|0372
|Wolfenbüttel-Fragmenter|0372
|Wolfer, Heinrich Alfred|0372
|Wolff, Abraham Alexander|0372
|Wolff, Albert|0372
|Wolff, Auguste Désiré Bernard|0372
|Wolff, Ellis|0372-0373
|Wolff, Emil|0373
|Wolff, Emil von|0373
|Wolff, Erich|0373
|Wolff, Henry Drummond|0373
|Wolff, Hermann|0373
|Wolff, Jens Lauridsen|0373
|Wolff, Julius|0373
|Wolff, Karl Konrad Albert og Martin|0373-0374
|Wolff, Kaspar Friedrich|0374
|Wolff, Oskar Ludwig Bernhard|0374
|Wolff, Simon Olaus|0374
|Wolff, Theodor|0374
|Wolff, Wilhelm|0374
|Wolfhagen, Frederik Herman|0375
|Volfning|0375
|Volfram|0375
|Volfram (Grundstof)|0375
|Volframblaat|0375
|Volframblymalm|0375
|Volframbronze|0375
|Volframgult|0375
|Volframit|0375
|Volframstaal|0375-0376
|Volframsyre|0376
|Wolfram von Eschenbach|0376
|Wolfrum, Philip|0376
|Wolfsbergit|0376
|Volga|0376-0378
|Wolgast|0378
|Volga-Tyskernes Republik|0378
|Wolgemuth, Michael|0378-0379
|Volgivaga|0379
|Volhynien|0379
|Volière|0379
|Volk, Douglas|0379-0380
|Volk, Leonard|0380
|Volkelt, Johannes|0380
|Volkens, Georg|0380
|Volker|0380
|Volkersen, Niels Henrik|0380
|Volkmann, Arthur|0380
|Volkmann, Friedrich Robert|0380-0381
|Volkmann, Hans Richard v.|0381
|Volkmann, Richard|0381
|Volkmann von Volkmar, Wilhelm Fridolin|0381
|Wolkowysk|0381
|Voll|0381
|Vollan, Ole|0381
|Wollaston, William|0381
|Wollaston, William Hyde|0382
|Wollastonit|0382
|Wollaston Land|0382
|Wollastonmedaillen|0382
|Wollebæk, Alf|0382
|Vollenhove|0382
|Vollers, Karl|0382
|Wollin|0382
|Vollmar, Georg Heinrich v.|0382
|Vollmöller, Karl Gustav|0383
|Vollmoeller, Karl Gustav|0383
|Vollon, Antoine og Alexis|0383
|Wolstonecraft, Mary|0383
|Volmar|0383
|Wolmar, Gustaf|0383
|Volmerslaget|0383
|Volnay|0383
|Volney, Constantin François Chassebæuf|0383
|Volo (se Boulou)|0383
|Volo (se Volos)|0383
|Volo-Bugten|0383
|Vologda|0383-0384
|Volokolamsk|0384
|Volontær|0384
|Volos|0384
|Volost|0384-0385
|Volotschisk|0385
|Wolowski, Louis François Michel Raymond|0385
|Volpato, Giovanni|0385
|Volsci|0385
|Wolseley, Garnet Joseph|0385
|Wolsey, Thomas|0385-0386
|Volsinii|0386
|Volsk|0386
|Volsker|0386
|Wolstenholme Fjord|0386
|Volsunger|0387
|Volsung-Ætten|0387-0388
|Volt|0388
|Volta (Flod)|0388
|Volta (By)|0388
|Volta (Vending)|0388
|Volta, Alessandro|0388
|Volta Bureau|0388
|Voltaire, François Marie Arouet de|0388-0392
|Voltaisme|0392
|Voltameter|0392
|Voltampèretime|0392
|Volta's Batteri, Element, Strøm, Støtte (Søjle)|0392
|Voltaskop|0392
|Volte|0392
|Wolter, Charlotte|0392-0393
|Volterra|0393
|Volterra, Daniele da|0393
|Volterra, Vito|0393
|Wolthersfosfat|0393
|Voltige|0393
|voltigere|0393
|Voltigeur|0393
|Voltigeurer|0393
|volti subito|0393
|Voltmeter|0394
|Voltolini, Friedrich Eduard Rudolf|0394
|Woltreck, Franz|0394
|Voltri|0394
|Voltschansk|0394
|Voltumna|0394
|Volturno|0394
|Voltz, Friedrich Johann|0394
|Volubilitet|0394
|Volucella|0394
|Volumen|0394
|Volumenbestandighed|0394
|Volumenometer|0394
|Volumeter|0394
|voluminøs|0394
|Volumnius, Lucius|0395
|Volund|0395
|volunteers|0395
|Volunterisme|0395
|Volupia|0395
|Voluspaa|0395
|Volut|0395
|Voluta|0395
|Voluter|0395
|Wolverhampton|0395
|Wolwerhampton, Viscount|0395
|Volverlej|0395
|Wolverton|0395
|Volvic|0395
|Volvocaceæ, Volvox|0395
|Volvulus|0395
|Volynien,|0395
|Wolzogen, Ernst Ludwig v.|0396
|Wolzogen, Hans Paul v.|0396
|Vom|0396
|Vomácka, Boleslav|0396
|Vombat|0396-0397
|Vombsjön|0397
|Wombwell|0397
|Vomer|0397
|vomere|0397
|Vomica|0397
|Vomitiv|0397
|Vomitus|0397
|Vonck, Elias og Jan|0397
|Vond|0397
|Vondel, Joost van den|0397-0398
|Vonitsa|0398
|Vonk|0398
|Vonnoh, Robert William|0398
|Wood, Ch.|0398
|Wood, Mrs. Henry|0398
|Wood, Henry Evelyn|0398
|Wood, Henry Joseph|0398
|Wood, Leonhard|0398
|Wood, Robert Williams|0398
|Woodbridge|0398
|Woodburytypi|0398-0399
|Woodford|0399
|Wood Green|0399
|Woodington, William F.|0399
|Woodlark-Øer|0399
|Wood Oil|0399
|Woodsia|0399
|Woods Metal|0399
|Woodstock (England)|0399
|Woodstock (Canada)|0399
|Woodward, Arthur Smith|0399
|Woodward, Henry|0399
|Woodville, Elisabeth|0399
|Voogd, Hendrik|0399-0400
|Wooldridge, Harry Ellis|0400
|Woollett, William|0400
|Woolner, Thomas|0400
|Woolwich|0400
|Woonsocket|0400-0401
|Voorhout, Jan|0401
|Voorne|0401
|Voort, Cornelis van der|0401
|Wooster|0401
|Wootton Bassett|0401
|Wootzstaal|0401
|Vopadeva|0401
|Vopnafjördur|0401
|Vor eller Voer|0401
|Vor, se Vore|0401
|Vorarlberg|0401-0402
|Vorbasse|0402
|Worcester (Shire)|0402-0403
|Worcester (England)|0403
|Worcester (U. S. A.)|0403
|Worcester (britisk Sydafrika)|0403
|Worchestershire-Sovs|0403
|Vorderland|0403
|Vordingborg|0403-0407
|Vordingborg Slot|0407-0408
|Vordingborgstenen|0408
|Wordsworth, William|0408-0410
|Vore|0410
|Worel, Karl|0410
|Worels' Farvefotografi|0410
|Vor Frelsers Kirke|0411
|Vor Frelsers Kirke (i Oslo)|0411
|Vor Frue Kirke (i Kjøbenhavn)|0411-0414
|Vorgaard|0414
|Vorherres Høne|0414
|Workington|0414
|Vor Kloster|0414
|Worksop|0414-0415
|Workum|0415
|World, The|0415
|Worm|0415
|Worm, Christen|0415
|Worm, Jacob Pedersen|0415
|Worm, Jens|0415-0416
|Worm, Ole|0416-0417
|Worm, Pauline|0417
|Worm, Villum|0417
|Vormen|0417
|Worm-Müller, Jacob|0417-0418
|Worm-Müller, Jacob Stenersen|0418
|Vormordsen, Frands|0418
|Worms|0418-0419
|Worms, Émile|0419
|Worms, Gustave Hippolyte|0419
|Worms, Henri de|0419
|Worms, René|0419
|Worms-Ediktet|0419-0420
|Wormser|0420
|Wormskiold, Morten|0420
|Wormskiold|0420
|Worms-Konkordatet|0420
|Wormwood Scrubs|0420
|Vorned|0420
|Vornedgaarde|0420
|Vornedskab|0421
|Vorona|0421
|Voronesh|0421-0422
|Voronesh|0422
|Woronicz, Jan Pawel|0422-0423
|Voronin, Michael|0423
|Voronzov|0423
|Vorort|0423
|Vorovsky, Vatslav|0423
|Worpswede|0423
|Worringen|0423-0424
|Vorsaa|0424
|Worsaae, Jens Jacob Asmussen|0424-0425
|Worsborough|0425
|Vorskla|0425
|Worsley|0425
|Vorsma|0425
|Worstead|0425
|Vorstermann den Ældre, Lucas|0425
|Vorte|0426
|Vortebirk|0426
|Vortemælk|0426
|Vortemælkfamilien|0426
|Vorterod|0426
|Vortesvin|0426
|Vortetappen|0426
|Vort Forsvar|0426-0427
|Worthing|0427
|Vorticella|0427
|Wortley|0427
|Vorupør|0427
|Vorwärts|0427
|Vos, Cornelis de|0427-0428
|Vos, Martin (Maerten) de|0428
|Vos, Paul (Pauwel) de|0428
|Vos, Simon de|0428
|Vosborg|0428
|Vosges, Les|0428
|Voshe|0428
|Voskresensk|0428
|Vosmaer, Carl|0428
|Voss|0428-0429
|Voss, Albert|0429
|Voss, Charles|0429
|Voss, Joachim Andreas|0429
|Voss, Johann Heinrich|0429-0430
|Voss, Julius von|0430
|Voss, Peter Christiansen|0430
|Voss, Richard|0430
|Voss, Torolf|0430
|Vossebanen|0430-0431
|Vossestrand|0431
|Vossevangen|0431
|Vossische Zeitung|0431
|Vossler, Karl|0431
|Vostitza|0431
|Votava|0431
|Votering|0431
|Votiv|0431
|Votivfund|0431
|Votivgaver|0431-0432
|Votivmønter|0432
|Votjaker|0432
|Votjak-Omraadet|0432
|Votje|0432
|Votkinskij|0432
|Vott|0432
|Votum|0432-0433
|Vouet, Simon|0433
|Woulffisk Flaske|0433
|Voulot, Felix|0433
|Wouters, Franciscus (Frans)|0433
|Wouwerman, Philips|0433-0434
|Vouziers|0434
|Vovussa|0434
|Vovvov-Teorien|0434
|vox|0434
|Woxen, Frederik Olaf August|0434
|Woxen, Johan Jacob|0434
|Voxenkollen|0434
|Voxnan|0434
|vox populi vox dei|0434
|vox viva docet|0434
|Woyrsch, Felix|0434
|Woyrsch, Remus von|0434
|Voze|0434
|Voznesensk|0434
|Vraa,|0435
|Vraaskab|0435
|Vrachori|0435
|Vrads|0435
|Vrag|0435-0436
|Vrag|0436
|Vragbrænde|0436
|Vrager|0436
|Vragfisken|0436
|Vragfyrskib|0436
|Vraggods|0436
|Vragning|0436
|Vragning|0436-0437
|Vragstav|0437
|Vrana|0437
|Vrancx, Sebastiaen|0437
|Wrangel, Evert Henrik Gabriel|0437
|Wrangel, Ferdinand von|0437
|Wrangel, Friedrich Heinrich Ernst|0437
|Wrangel, Karl Gustaf|0437-0438
|Wrangel, Peter Nikolajevitsch|0438
|Wrangel-Land|0438
|Vrang-Flynder|0438
|Vrangforestilling|0438
|Vrangselven|0438
|Wranitzsky, Paul|0438
|Vranje|0438
|Wrappers|0438
|Wrasski, Wladimir Paulovitsch|0438
|Wrath, Cape|0438
|Vratza|0438
|Wraxall|0439
|Vraz, Stanko|0439
|Wrba, Georg|0439
|Vrbait|0439
|Vrchlický, Jaroslav|0439
|Vrddhi,|0439
|Wrede|0439-0440
|Wrede, Karl Philip|0440
|Wrede, Mathilda Augusta|0440
|Wrede, Rabbe Axel|0440
|Wrede, William|0440
|Vredemann de Vries, Hans|0441
|Vredenburgit|0441
|vredet Træ|0441
|Vreese, Godefroid de|0441
|Vreeswijk|0441
|Vrejlev Kloster|0441
|Wren, Christopher|0441-0442
|Vresen|0442
|Vreta Kloster|0442
|Vretblad, Viktor Patrik|0442
|Vretos, Andreas Papedopulos|0442
|Wrexham|0442
|Vridblegn|0442
|Vridbor|0442
|Vriddhi|0442
|Vridemaskine|0443
|Vridningsprøver|0443
|Vridsløselille|0443
|Vriendt, Aelbert (Albrecht) de|0443
|Vries, Abraham de|0444
|Vries, Adriaen de|0444
|Vries, Hugo de|0444
|Vries, Matthias de|0444
|Vries, Roelof van|0444-0445
|Vriesea|0445
|Vriesland|0445
|Vrieslander, Otto|0445
|Vrietorn|0445
|Vrietornfamilien|0445
|Vrietorn-Græsrust|0445
|Wright, Magnus, Vilhelm og Ferdinand, von|0445
|Wright, Almroth Edward|0445
|Wright, Carroll Davidson|0445-0446
|Wright, Hans Beck|0446
|Wright, Joseph (Maler)|0446
|Wright, Joseph (Sprogforsker)|0446
|Wright, Thomas|0446
|Wright, Wilbur og Orville|0446-0447
|Wright, William|0447
|vrikke|0447
|Vrindavi|0447
|vringelhornet|0447
|Wrisberg, Heinrich August|0447
|Vrist|0447
|Vritra|0447-0448
|Wroblewski, Daniel|0448
|Wroblewski, Otto Bernhard|0448
|Wronski, Joseph Marie Hoene|0448
|Vroom, Hendrick Cornelisz og Cornelis Hendricksz|0448
|Vroubel|0448
|Wroxeter|0448
|Vršac|0448
|Vrubel, Michael Alexandrovitsch|0448
|Wrzesnia|0449
|Vrængen|0449
|Wtenbrouck|0449
|Wttewael|0449
|Vubber|0449
|Wuchters, Abraham|0449
|Vuelta Abajo|0449
|Vugge|0449-0450
|Vuggekniv|0450
|Wuhan|0450
|Wuhu|0450
|Vuillard, Jean Edouard|0450
|Vuillaume, Jean Baptiste|0450
|Vuillermoz, Émile|0450
|Wukari|0450
|Wukiang|0450
|Vuku|0450
|Vulcacius Gallicanus|0450
|Vulcanius, Bonaventura|0450
|Vulcano|0450
|Vulcanus|0450
|Vulci|0450
|Wulfenit|0450
|Wulf, Thorild|0450
|Wulff, Carl|0450-0451
|Wulff, Christian|0451
|Wulff, Emil Sønderbye|0451
|Wulff, Fredrik Amadeus|0451
|Wulff, Kurt|0451
|Wulff, Nathan|0451
|Wulff, Peter Frederik|0451
|Wulffs Flak|0451
|Vulfila|0451
|Wulfsberg, Gregers Winther|0451-0452
|Wulfsberg, Jakob|0452
|Wulfsberg, Niels|0452
|Wulfsberg, Nils Gregers Ingvald|0452
|Wulfstan|0452
|Vulgata|0452
|vulgo|0452
|vulgus|0452
|vulgær|0452
|Wuliangho|0452
|Vuling|0452
|Vulkan|0452
|Vulkanbjerge|0452
|Vulkaner|0452-0454
|Vulkanisering|0454
|vulkanske Stenarter|0454
|Wullenwewer, Jürgen|0454-0455
|Wulli|0455
|Vullum, Erik|0455
|Vullum, Rota Margreta|0455
|vulnerabel|0455
|Vulpecula|0455
|Vulpera|0455
|Vulpes|0455
|Vulpia|0455
|Vulpian, Edme Félix Alfred|0455
|Vulpius, Christian August|0455-0456
|Vulpius, Melchior|0456
|Vulst|0456
|Vulstjern|0456
|Vultur|0456
|Vult von Steijern, Fredrik|0456
|Vulva|0456
|Wunderhorn, Des Knaben|0456
|Wunderlich, Karl Reinholdt August|0456
|Wundt, Wilhelm|0456
|Wunsiedel|0456-0457
|Vuoksi|0457
|Wupper|0457
|Vurdering|0457
|Vurderingskreds|0457
|Vurderingsraad|0457
|Wurmser, Dagobert Siegmund|0457
|Wurmser, Nicolaus|0457
|Vurnu|0457
|Wurst|0457
|Wursten|0458
|Wurtz, Charles Adolphe|0458
|Wurtzit|0458
|Wurzbach, Alfred von W.|0458
|Wurzbach, Constant von|0458
|Wurzelbauer, Benedict og Johann|0458
|Wurzen|0458
|Wutshang|0458
|Wutshou|0458
|Wyandotte (se Huroner)|0458
|Wyandotte (se Høns)|0458
|Wyandotte (By i U. S. A.)|0458
|Vyasa|0458
|Wyatt, Matthew Cotes|0459
|Wyatt, Richard James|0459
|Wyatt, Thomas|0459
|Wycherley, William|0459
|Wyck, Thomas|0459
|Wycliff, J.|0459
|Wycombe|0459
|Vycpálek, Ladislav|0459
|Wyczolkowski, Leon|0459
|Wydah|0460
|Wye|0460
|Wyk|0460
|Wykeham, William af|0460
|Vyl|0460
|Wyl|0460
|Wülker, Richard Paul|0460
|Wüllner, Adolf|0460
|Wüllner, Franz|0460
|Wüllner, Ludwig|0460-0461
|Wymondham|0461
|Wynants, Jan|0461
|Wyndsor|0461
|Wynyard|0461
|Wyoming|0461-0462
|Wyoming Valley|0462
|Würm-Sø|0462
|Vyrnvy|0462
|Würsch, Johann Melchior Joseph|0462
|Württemberg|0462-0465
|Würtz, Poul|0465
|Würtzen, Vilhelm Ferdinand|0465
|Würzburg|0465-0466
|Würzburg, Konrad von|0466
|Würzburgervine|0466
|Vyschegorod|0466
|Vysehrad|0466
|Wysocki, Piotr|0466
|Wyspianski, Stanislaw|0466-0467
|Wyss, Johann Rudolf|0467
|Wüstenfeld, Heinrich Ferdinand|0467
|Wyszogrod|0467-0468
|Vytegra|0468
|Wytschaete|0468
|Vytschegda|0468
|Wyttenbach, Daniel Albert|0468
|Wyville-Thomsen-Ryggen|0468
|Wyzewa, Theodor de|0468
|Vä|0468
|Væbnede Arm, den|0468
|Væbnere|0468
|væbnet Neutralitet|0468-0470
|Wächter, Carl Joseph Georg Sigismund von|0470
|Wächter, Eberhard Georg Friedrich v.|0470-0471
|Væddeløb|0471-0473
|Væddeløbet mod Havet|0473
|Væddeløbslege|0473
|Væddeløbsridning|0473-0474
|Væddemaal|0474
|Väddö|0474
|Væder|0474-0475
|Væder|0475
|Væder|0475
|Væder|0475
|Væderbuk|0475
|Væderen|0475
|Væderpunkt|0475
|Väderöarna|0475
|Vædske|0475
|Vædsketryk|0475
|Væg (Fangeleg)|0475
|Væg (Kasteleg)|0475
|Vægarm|0475
|Vægfliser|0475
|Væggelav|0475
|Væggelus|0475
|Væggesmed|0475
|Wäggis|0476
|Vægmaleri|0476
|Wägner-Landquist, Elin Matilda Elisabet|0476
|Vægplader|0476
|Vægsten|0476
|vægstillet|0476
|Vægt|0476
|Vægt (ved Væddeløb)|0476
|Vægt (se falsk Maal og Vægt)|0476
|Vægtbarometer|0476
|Vægte|0476-0477
|Vægten|0477
|Vægtere|0477-0478
|Vægtergang|0478
|Vægtervers|0478
|Vægtfylde|0478-0479
|Vægtklasser|0479
|Vægtlod|0479
|Vægtskaal|0479
|Vægtstang|0479
|Vægtstangsarm|0479
|Vægttermometer|0479
|Vægtæpper|0479
|Währing|0479
|Vähäkyrö|0479
|Väinämoinen|0479
|vække|0479
|Vækkelsesmøder og Vækkelsesprædikant|0479
|Vækkerø|0479
|Vækst|0479-0480
|Vækstbevægelser|0480
|Vækstfaser|0480
|Vækstforstyrrelser|0480-0481
|Væksthastighed|0481
|Væksthus|0481
|Vækstlag|0481
|Vækstoversigt|0481
|Vækstpunkt|0481
|Vækstspids|0481
|Vældmoser eller Overrislingsmoser|0481
|Vælling|0481
|välljärn|0481
|Vælse|0481
|Vælsemaskine|0481
|Vælsk|0481
|Vælskbind|0481
|Vælske|0481-0482
|vælsk Gavl|0482
|Vælskland|0482
|Vælsning|0482
|Vælt|0482
|Vælte|0482
|Vänern|0482-0483
|Vänersborg|0483
|Vänersborg Län|0483
|Vænge|0483
|Vær|0483
|Værdal|0483
|Værdi|0483-0487
|Værdibrev|0487-0488
|Værdidom|0488
|Værdimaaler|0488
|Værdipapir|0488
|Værdistigningsskatten|0488-0489
|Værditilvækst|0489
|Værditold|0489
|Værebro|0490
|Värend|0490
|Værft|0490
|Værge|0490
|Værgemaal|0490
|Værgepenge|0490
|Værgeraad|0490
|Väringen|0490
|Væringer|0490
|Værk|0490
|Værk|0490
|Værkbly|0490
|Værkbænk|0490
|Værkfører, Værkmester|0490
|Værksleje|0490-0491
|Værkstedsfund|0491
|Værkstedsskib|0491
|Værkstykke|0491
|Værktøj|0491
|Værktøjsmaskiner|0491
|Värkö|0491
|Værlinger|0491-0493
|Værløse|0493
|Värmdö|0493
|Värmland|0493-0495
|Värmlands Län|0495
|Värnamo|0495
|Værneklasser|0495-0496
|Værne Kloster|0496
|Værnepligt|0496-0497
|værnepligtige Officerer|0497-0498
|værnepligtige Underofficerer|0498
|værnepligtigt Befal|0498
|Værneskat|0498
|Værnes Kirke|0498
|Værnesmoen|0498-0499
|Værneting|0499
|Værnskov|0499
|Värtan, Æilla og Stora|0499
|Værtbundethed|0499
|Værtshushold|0499
|Wærth|0499
|Værtskifte|0499
|Värälä|0499
|Væröy|0499-0500
|Væselhale|0500
|Væske|0500
|Væsler|0500
|Vässman|0500
|Västerås|0500-0501
|Västerbotten|0501
|Västerbottens Län|0501-0502
|Västergötland|0502-0504
|Västerkvarn|0504
|Västernorrlands Län|0504
|Västervik|0504
|Västgöthyttefors|0504
|Västmanland|0504-0505
|Västmanlands Län|0505-0506
|Vætt|0506
|Vætte|0506
|Vættelys|0506
|Vættenyrer|0506
|Vättern|0506-0507
|Vättersborg|0507
|Vätö|0507
|Væv (botanik)|0507
|Væv (Anatomi)|0507-0508
|Væv, kavernøst|0508
|Væv (se Vævning)|0508
|Væver, Jens Laursen|0508
|Vævere, Væverfugle|0508-0509
|Væverfinke|0509
|Væverfugle|0509
|Væverstol|0509
|væ victis|0509
|Vævning|0509-0511
|Vævning (se Uvaner)|0511
|Vævspænding|0511
|Växjö|0511
|Vögelin, Ernst|0511
|Vögtlin, Adolf|0511
|Wöhler, Friedrich|0511-0512
|Wöhler'ske Forsøg|0512
|Wöldike|0512
|Wölfflin, Heinrich|0512
|Wölfl, Joseph|0512
|Wölfler, Anton|0512-0513
|Wöllner, Johann Christoph|0513
|Völsaþáttr|0513
|Völsungasaga|0513
|Vølsunger, Vølsung-Ætten|0513
|Vølund|0513
|Völundarkviða|0513-0514
|Völuspá|0514
|Völuspá en skamma|0514
|Vølve|0514
|Vönsan|0514
|Vörå|0514
|Vøringfossen|0514
|Wørishøffer, Johann Andreas Philipp Ferdinand|0514-0515
|Wörlitz|0515
|Wörmann, Adolf|0515
|Woermann, Karl|0515
|Vørter|0515
|Wörth|0515-0516
|Vöru|0516
|Vörösmarty, Mihály|0516
|Vöslau|0516
#
-|<h1>X</h1>|
|X|0517
|X|0517
|X|0517
|Xalapa|0517
|Xalisco|0517
|Xanten|0517
|Xanthanbrinte|0517
|Xanthelasma|0517
|Xanthi|0517
|Xanthin|0517
|Xanthippe|0517
|Xanthippos|0517-0518
|Xanthium|0518
|Xanthocon|0518
|Xanthofyllit|0518
|Xanthogensyre|0518
|Xanthokromi|0518
|Xanthopikrit|0518
|Xanthoproteinsyre|0518
|Xanthopsi|0518
|Xanthoria|0518
|Xanthorrhiza|0518
|Xanthorrhoea|0518
|Xanthos|0518
|Xanthosiderit|0518
|Xanthosoma|0518
|Xátiva|0519
|Xávea|0519
|Xavier, Frants|0519
|Xenia sabini|0519
|Xenaias|0519
|Xenelasia|0519
|Xenia|0519
|Xeniedannelse|0519
|Xenier|0519
|Xenios|0519
|Xenius|0519
|Xenodokion|0519
|Xenofanes|0519
|Xenofon|0519-0520
|Xenofon|0520
|Xenogami|0520
|Xenografi|0520
|Xenokrates|0520
|Xenokrati|0520
|xenomorf|0520
|Xenon|0520
|Xenopol, Alexandru Dimitrie|0520-0521
|Xenopus|0521
|Xeranthemum|0521
|Xeres|0521
|Xeroderma pigmentosum|0521
|Xerofagi|0521
|Xeroform|0521
|Xeroftalmi|0521-0522
|Xerofyter|0522
|Xeros-Bugt|0522
|Xerosebacil|0522
|Xerotin|0522
|Xerxes|0522
|Xicalanca|0522
|Ximénez|0522
|Xingú|0522
|Xiphias|0522
|Xiphiidæ|0522
|Xiphodon|0522
|Xiphosoma|0522
|Xiphosura|0522
|Xiphydria|0522
|Xisuthros|0522-0523
|Xmas|0523
|Xoanon|0523
|Xonaltit|0523
|XP|0523
|X-Straaler|0523
|Xuthos|0523
|Xylan|0523
|Xylaria|0523
|Xylektypomer|0523
|Xylem|0523
|Xylidin|0523
|Xylocarpus|0523
|Xylocopa|0523
|Xylofon|0523
|Xylografi|0523
|Xylograftræ|0523
|Xyloidin|0523
|Xyloler|0523-0524
|Xylolin|0524
|Xylolit|0524
|Xylometer|0524
|Xylopal|0524
|Xylophaga|0524
|Xylophaga dorsalis|0524
|Xylopia|0524
|Xylose|0524
|Xystos|0524
|X-Y-Z-Episoden|0524
#
-|<h1>Y</h1>|
|Y|0525
|Y.|0525
|Y|0525
|Yacht|0525
|Yachtklub, kgl. dansk|0525
|Yacodhara|0525
|Yadava'erne|0525
|Yadkin|0525
|Yaguarundi|0525
|Yajnavalkya|0525-0526
|Yajur-Veda|0526
|Yak|0526
|Yakumo Koizumi|0526
|Yakushima|0526
|Yaksha'er|0526
|Yale College|0526
|Yalelaas|0526
|Yama|0526
|Yamagata|0526
|Yamagata|0526
|Yamaguchi|0526
|Yamamay|0526
|Ya-men|0526
|Yams, Yamsrødder|0526
|Yamunda|0526
|Yanaon|0526
|Yáñez, Rodrigo|0526
|Yang|0526
|Yang-tse-kiang|0526
|Yang-tshou|0526-0527
|Yankee|0527
|Yankee doodle|0527
|Yankton|0527
|Yap|0527
|Yapock|0527
|Yapura|0527
|Yaqui|0527
|Yaraquy|0527
|Yard|0528
|Yard of land|0528
|Yare|0528
|Yarey de Jibara|0528
|Yari|0528
|Yarkand|0528
|Yarmouth, Great|0528
|Yarmouth South|0528
|Yarrell, William|0528
|Yarrow|0528
|Yaska|0528
|Yasna|0528
|Yass|0528
|Yatagan|0528
|Yates, Edmund Hodgson|0528
|Yatrem|0528
|Yawl|0528
